,text,label,label_name
358,i feel like im putting an innocent man on death row,1,joy
359,i wasn t sure what else to do to help her feel smart,1,joy
360,i feel is thankful for the lessons i m learning,1,joy
361,i hope you can feel glad that she gave you so many things including memories that you can cherish,1,joy
362,i am feeling pretty worthless right now,0,sadness
363,i feel some of my projects are clever and useful enough i figured i would start sharing them on instructables so i wrote my first one this weekend,1,joy
364,i had continued to think along those lines i probably would have done the dishes in anger and when he got up wed have had a fight about that with me feeling completely abused,0,sadness
365,i didnt feel especially nervous in finland but when we landed in paris i was a little unsure about what would be ahead of us thought st grade student janne suominen,4,fear
366,i do feel envious of those with kids at certain moments,3,anger
367,i was feeling like a pretty crappy mom,0,sadness
368,im feeling pissed off about my aac or feeling kind of miserable and frustrated with life this whole week,3,anger
369,im not scared at all anymore im fine i feel terrific about the surgery,1,joy
370,i still feel vulnerable around him,4,fear
371,i honestly am not sure how i feel stunned,5,surprise
372,im then left feeling quite embarrassed as i say that nothings new,0,sadness
373,i feel unwelcome and out of place buti cant decide if i am just too scared to do anything about this ok situation or if i am staying here in this dead end situation because i am afraid things will get worse,0,sadness
374,i may or may not have cried when thanking them for making my children feel so special and loved,1,joy
375,i really want to go buy some yardage of art gallery just to play with because it feels so amazing,5,surprise
376,i feel burdened for several loved ones and i miss my big kid whom i havent seen since friday,0,sadness
377,i feel is still really low in my abdomen,0,sadness
378,i feel like i ve been welcomed a tight knit family who ll make sure i won t feel alone ever,1,joy
379,i feel this is doubtful,4,fear
380,i usually use smaller legos however this year i have a few students with fine motor delays and i want all my students to feel successful,1,joy
381,i get some exercise and feel like im doing something worthwhile in the meantime,1,joy
382,i feel like my life is very rich and fulfilling but i know people look at the way i live and feel some misplaced pity for me,1,joy
383,i feel hesitant about talking about this,4,fear
384,i try to get in at least minutes a day five days a week though i have been known to skip a workout if i m feeling particularly lethargic or lazy,0,sadness
385,i have been feeling beaten down sick and utterly devoid of hope that i will ever have the life i want,0,sadness
386,i feel hesitant to comment because i don t want to add to a pileon but it seems clear to me that those involved haven t learned from their past experiences nor are they interested in applying that learning to future projects,4,fear
387,im feeling happy and well,1,joy
388,i find myself having much more time to think about myself without feeling depressed to actually be able to write and imagine without feeling trapped or like i am missing out on something a near constant feeling i have in cities,0,sadness
389,i got the feeling brig is sincere and has a very strong desire to help others become successful both financially and also through building strengthening relationships through christianity,1,joy
390,i feel like ive had to fake my feelings a lot more often then i would have liked to,0,sadness
391,i were feeling energetic so we decided we were going to bike to the rest of the temples,1,joy
392,im really like she said only you can understand the way i feel toni ight she blamed excesses on the merican dream so seldom witnessed never er seen hah hah hah hah hah,0,sadness
393,i am happpy when i get good results in the field of academics or athletics,1,joy
394,i dont know where i want to work because there will always be something that makes me feel stressed or anxious at work whatever the job may be as all jobs require some sort of rules or pressure,0,sadness
395,id pop out of the chair feeling like i should be doing something more worthwhile,1,joy
396,i was really hoping that theyd get far enough ahead of us that we could feel like we were doing our own navigating so i was delighted when after punching the second control they headed off onto a trail through the woods,1,joy
